f1_macro,accuracy,balanced_accuracy,precision_macro,recall_macro,mcc,kappa,log_loss,feature_set,model,seed,outer_fold,n_train,n_test,fit_search_seconds,refit_seconds,predict_seconds,predict_proba_seconds
0.963738895036605,0.96375,0.96375,0.9640121649020048,0.96375,0.951763830850741,0.9516666666666668,0.0902237193967279,REDUCED_7,CatBoost,2028,5,3200,800,9.717678308486938,1.6997783184051514,0.0025768280029296,0.0016620159149169
0.952347818643652,0.9525,0.9525,0.9535780085920248,0.9525,0.9371373058687134,0.9366666666666666,0.779974294673423,REDUCED_7,KNN,2026,1,3200,800,0.2080097198486328,0.006080150604248,0.0068364143371582,0.0058062076568603
0.949938674876724,0.95,0.95,0.9509848256456638,0.95,0.933714678033976,0.9333333333333332,0.4707610202579718,REDUCED_7,KNN,2026,2,3200,800,0.2178235054016113,0.0061919689178466,0.0061829090118408,0.0059449672698974
0.9537010967834776,0.95375,0.95375,0.954614496246642,0.95375,0.9386638794410216,0.9383333333333334,0.3528338723834804,REDUCED_7,KNN,2026,3,3200,800,0.2130451202392578,0.0061452388763427,0.0069048404693603,0.0067489147186279
0.9586797586937406,0.95875,0.95875,0.9588585882399464,0.95875,0.9450846676273824,0.945,0.553509549813714,REDUCED_7,KNN,2026,4,3200,800,0.2137784957885742,0.0060391426086425,0.0061697959899902,0.0058279037475585
0.9498985445527192,0.95,0.95,0.9516332291561648,0.95,0.9339639719267916,0.9333333333333332,0.5201880009051133,REDUCED_7,KNN,2026,5,3200,800,0.2191965579986572,0.0061919689178466,0.0063881874084472,0.0063323974609375
0.9523001862884556,0.9525,0.9525,0.954292748585838,0.9525,0.9374110322108976,0.9366666666666666,0.5231039749799062,REDUCED_7,KNN,2027,1,3200,800,0.2333812713623047,0.0060195922851562,0.0071086883544921,0.0067543983459472
0.9524702939337084,0.9525,0.9525,0.9530075187969924,0.9525,0.93686186655764,0.9366666666666666,0.6051745567751021,REDUCED_7,KNN,2027,2,3200,800,0.2365272045135498,0.0063040256500244,0.0063180923461914,0.0061759948730468
0.956142350553682,0.95625,0.95625,0.9560759053403636,0.95625,0.9416803996059644,0.9416666666666668,0.7293815886715973,REDUCED_7,KNN,2027,3,3200,800,0.2308952808380127,0.0063259601593017,0.0063502788543701,0.0059709548950195
0.958706383617696,0.95875,0.95875,0.9596357108784614,0.95875,0.9453328945702651,0.945,0.3552754176267377,REDUCED_7,KNN,2027,4,3200,800,0.2412090301513672,0.0064921379089355,0.007014513015747,0.0066926479339599
0.9549278846153846,0.955,0.955,0.9563204508856684,0.955,0.9405017347568368,0.94,0.5539267755735092,REDUCED_7,KNN,2027,5,3200,800,0.2285337448120117,0.0067121982574462,0.0061497688293457,0.005861759185791
0.9474158653846154,0.9475,0.9475,0.9487721417069244,0.9475,0.9304963971530406,0.93,0.7821635349879666,REDUCED_7,KNN,2028,1,3200,800,0.2370505332946777,0.006166934967041,0.0062861442565917,0.0060205459594726
0.9511984533663682,0.95125,0.95125,0.9521038889307324,0.95125,0.9353293718764,0.935,0.5197665831660256,REDUCED_7,KNN,2028,2,3200,800,0.2304158210754394,0.0062251091003417,0.007153034210205,0.0061821937561035
0.9586053193988318,0.95875,0.95875,0.9600494793790608,0.95875,0.9455379277131069,0.945,0.598382762367002,REDUCED_7,KNN,2028,3,3200,800,0.2382233142852783,0.0061931610107421,0.0075736045837402,0.0065448284149169
0.9460392156862744,0.94625,0.94625,0.9493650793650794,0.94625,0.9295444667033224,0.9283333333333332,0.242506534994145,REDUCED_7,KNN,2028,4,3200,800,0.2302525043487548,0.0064258575439453,0.0120594501495361,0.0116827487945556
0.9373321219652196,0.9375,0.9375,0.9381776939925542,0.9375,0.91701634581881,0.9166666666666666,0.7502380207022072,REDUCED_7,KNN,2028,5,3200,800,0.2264754772186279,0.0060813426971435,0.009110689163208,0.0081377029418945
0.9812405030046462,0.98125,0.98125,0.9817192314436736,0.98125,0.9751645729086892,0.975,0.0611337819138564,REDUCED_7,LDA_SVM,2026,1,3200,800,2.0411977767944336,0.1315035820007324,0.0095438957214355,0.009913682937622
0.9837490858860812,0.98375,0.98375,0.983802605586257,0.98375,0.9783516775992674,0.9783333333333332,0.0605701492452247,REDUCED_7,LDA_SVM,2026,2,3200,800,1.918220043182373,0.1781988143920898,0.0094828605651855,0.0097770690917968
0.9849906191369606,0.985,0.985,0.9855889724310776,0.985,0.9802042304909117,0.98,0.0539422094792691,REDUCED_7,LDA_SVM,2026,3,3200,800,1.8873655796051023,0.1309971809387207,0.0096948146820068,0.0100102424621582
0.9824890556597874,0.9825,0.9825,0.9830827067669172,0.9825,0.9768702024960444,0.9766666666666668,0.0699544712231101,REDUCED_7,LDA_SVM,2026,4,3200,800,1.941749095916748,0.1536383628845214,0.0089921951293945,0.0091798305511474
0.9724828017510944,0.9725,0.9725,0.9730576441102756,0.9725,0.9635340905165763,0.9633333333333334,0.0773824373191497,REDUCED_7,LDA_SVM,2026,5,3200,800,1.9063193798065183,0.1545462608337402,0.0087664127349853,0.0091068744659423
0.9774724036945256,0.9775,0.9775,0.9786202391719424,0.9775,0.9703963260995964,0.97,0.0675495976363143,REDUCED_7,LDA_SVM,2027,1,3200,800,1.905447244644165,0.1362280845642089,0.0095417499542236,0.009784460067749
0.9824929971988796,0.9825,0.9825,0.982872596153846,0.9825,0.9767969149391224,0.9766666666666668,0.0560796497475057,REDUCED_7,LDA_SVM,2027,2,3200,800,2.1056926250457764,0.1634728908538818,0.0093965530395507,0.0096781253814697
0.9862478512267542,0.98625,0.98625,0.9863977485928704,0.98625,0.9817177991336477,0.9816666666666668,0.0567694735878672,REDUCED_7,LDA_SVM,2027,3,3200,800,2.074871778488159,0.1631379127502441,0.0091936588287353,0.0095844268798828
0.9774949363606812,0.9775,0.9775,0.9777049344409968,0.9775,0.9700727581853982,0.97,0.0762058147052133,REDUCED_7,LDA_SVM,2027,4,3200,800,1.854618787765503,0.1474080085754394,0.008774995803833,0.009002685546875
0.9812489452531704,0.98125,0.98125,0.981302042959666,0.98125,0.9750182817641764,0.975,0.0727344233681471,REDUCED_7,LDA_SVM,2027,5,3200,800,1.883662462234497,0.1145565509796142,0.0103762149810791,0.01066255569458
0.9812358095809957,0.98125,0.98125,0.9819516537526016,0.98125,0.9752458742250985,0.975,0.0671954895725197,REDUCED_7,LDA_SVM,2028,1,3200,800,1.8793814182281492,0.169062852859497,0.0086736679077148,0.0090622901916503
0.9862492265189916,0.98625,0.98625,0.986303168212848,0.98625,0.9816850734343586,0.9816666666666668,0.0489413694749742,REDUCED_7,LDA_SVM,2028,2,3200,800,1.942575216293335,0.16264009475708,0.0096621513366699,0.0098958015441894
0.9824929971988796,0.9825,0.9825,0.982872596153846,0.9825,0.9767969149391224,0.9766666666666668,0.0591721710855507,REDUCED_7,LDA_SVM,2028,3,3200,800,1.990440368652344,0.1687953472137451,0.0091943740844726,0.0093576908111572
0.9824890556597874,0.9825,0.9825,0.9830827067669172,0.9825,0.9768702024960444,0.9766666666666668,0.0565697284066176,REDUCED_7,LDA_SVM,2028,4,3200,800,2.0234899520874023,0.1187696456909179,0.0106573104858398,0.0108788013458251
0.9724889955982392,0.9725,0.9725,0.9728565705128204,0.9725,0.9634618034723766,0.9633333333333334,0.0888183165638155,REDUCED_7,LDA_SVM,2028,5,3200,800,1.9590797424316408,0.1488089561462402,0.0083847045898437,0.0085773468017578
0.9685822593597178,0.96875,0.96875,0.9699672483451166,0.96875,0.958850852932893,0.9583333333333334,0.1099602044724177,REDUCED_7,LDA_Shrinkage,2026,1,3200,800,0.0113246440887451,0.0113246440887451,0.0016505718231201,0.0016906261444091
0.9723858392222944,0.9725,0.9725,0.9730186734478918,0.9725,0.963582290919664,0.9633333333333334,0.0853434827260737,REDUCED_7,LDA_Shrinkage,2026,2,3200,800,0.0112082958221435,0.0112082958221435,0.0017497539520263,0.001704454421997
0.982484235812231,0.9825,0.9825,0.9833400240867122,0.9825,0.9769597985826264,0.9766666666666668,0.0617595635251888,REDUCED_7,LDA_Shrinkage,2026,3,3200,800,0.0108888149261474,0.0108888149261474,0.0017321109771728,0.0016884803771972
0.9672481545788074,0.9675,0.9675,0.968257391143496,0.9675,0.9570814918780918,0.9566666666666668,0.117203425498558,REDUCED_7,LDA_Shrinkage,2026,4,3200,800,0.0111730098724365,0.0111730098724365,0.0017061233520507,0.0016210079193115
0.9520891523885712,0.9525,0.9525,0.9546880287562336,0.9525,0.9376693368589444,0.9366666666666666,0.1215699218884953,REDUCED_7,LDA_Shrinkage,2026,5,3200,800,0.0114734172821044,0.0114734172821044,0.0017247200012207,0.0018763542175292
0.9710744273308582,0.97125,0.97125,0.972872920614362,0.97125,0.962322472310868,0.9616666666666668,0.1029401328727891,REDUCED_7,LDA_Shrinkage,2027,1,3200,800,0.0105891227722167,0.0105891227722167,0.0016517639160156,0.00181245803833
0.9646806229205916,0.965,0.965,0.9663943355119826,0.965,0.9540013681851528,0.9533333333333334,0.0986695378827645,REDUCED_7,LDA_Shrinkage,2027,2,3200,800,0.0105133056640625,0.0105133056640625,0.0015981197357177,0.0016589164733886
0.9699032984269365,0.97,0.97,0.970117794546445,0.97,0.960104016903052,0.96,0.0950646268491168,REDUCED_7,LDA_Shrinkage,2027,3,3200,800,0.0109832286834716,0.0109832286834716,0.0016238689422607,0.0016736984252929
0.9635616547480595,0.96375,0.96375,0.9649094265126092,0.96375,0.9521805861298815,0.9516666666666668,0.1085901449035081,REDUCED_7,LDA_Shrinkage,2027,4,3200,800,0.0111160278320312,0.0111160278320312,0.0015723705291748,0.0016360282897949
0.9749219800740906,0.975,0.975,0.975944618117952,0.975,0.9670354192271088,0.9666666666666668,0.0902445081757529,REDUCED_7,LDA_Shrinkage,2027,5,3200,800,0.0108644962310791,0.0108644962310791,0.001704454421997,0.0016806125640869
0.9661097839359708,0.96625,0.96625,0.9680019992288544,0.96625,0.9556831594321225,0.955,0.1028185273382247,REDUCED_7,LDA_Shrinkage,2028,1,3200,800,0.0106978416442871,0.0106978416442871,0.001664400100708,0.0016295909881591
0.9774859287054408,0.9775,0.9775,0.9780701754385964,0.9775,0.9702021465063104,0.97,0.0676080638333772,REDUCED_7,LDA_Shrinkage,2028,2,3200,800,0.0107336044311523,0.0107336044311523,0.0016171932220458,0.0016794204711914
0.9786204603058206,0.97875,0.97875,0.9793459076420536,0.97875,0.9719481674216826,0.9716666666666668,0.084553153075383,REDUCED_7,LDA_Shrinkage,2028,3,3200,800,0.0107777118682861,0.0107777118682861,0.0016438961029052,0.0016663074493408
0.9634620766459656,0.96375,0.96375,0.9646008484206428,0.96375,0.95213690037885,0.9516666666666668,0.0978601725402916,REDUCED_7,LDA_Shrinkage,2028,4,3200,800,0.0108008384704589,0.0108008384704589,0.0016200542449951,0.0016350746154785
0.9584565683554443,0.95875,0.95875,0.9600165400615488,0.95875,0.9456168221447732,0.945,0.1427435868942363,REDUCED_7,LDA_Shrinkage,2028,5,3200,800,0.0110564231872558,0.0110564231872558,0.0016813278198242,0.0016953945159912
0.9812470698546648,0.98125,0.98125,0.981394621638524,0.98125,0.9750507852176296,0.975,0.055459687142872,REDUCED_7,LDA_XGBoost,2026,1,3200,800,4.559592008590698,0.3128964900970459,0.0118684768676757,0.0112500190734863
0.9786915143164724,0.97875,0.97875,0.9787487009405752,0.97875,0.9717051307560426,0.9716666666666668,0.0602407708457723,REDUCED_7,LDA_XGBoost,2026,2,3200,800,4.655383110046387,0.3774731159210205,0.0152149200439453,0.014291763305664
0.9849906191369606,0.985,0.985,0.9855889724310776,0.985,0.9802042304909117,0.98,0.0477001907960951,REDUCED_7,LDA_XGBoost,2026,3,3200,800,4.878778696060181,0.2958405017852783,0.0121424198150634,0.0112571716308593
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0976744247232546,REDUCED_7,LDA_XGBoost,2026,4,3200,800,4.731696844100952,0.5039551258087158,0.0201530456542968,0.0190696716308593
0.9737597529972212,0.97375,0.97375,0.9741057194101236,0.97375,0.9651146141660524,0.965,0.0676065326277411,REDUCED_7,LDA_XGBoost,2026,5,3200,800,4.547041893005371,0.2948999404907226,0.0127274990081787,0.0114367008209228
0.976229966557783,0.97625,0.97625,0.9772977160277876,0.97625,0.968702721674052,0.9683333333333334,0.0578400100010339,REDUCED_7,LDA_XGBoost,2027,1,3200,800,4.935917139053345,0.3010904788970947,0.0122022628784179,0.0113527774810791
0.9762427243343272,0.97625,0.97625,0.976527496182824,0.97625,0.968432199166866,0.9683333333333334,0.0598762102890165,REDUCED_7,LDA_XGBoost,2027,2,3200,800,4.644684791564941,0.3763928413391113,0.0150432586669921,0.014402151107788
0.979995498987272,0.98,0.98,0.980207186467821,0.98,0.97340634154686,0.9733333333333334,0.0501861257812664,REDUCED_7,LDA_XGBoost,2027,3,3200,800,4.480146408081055,0.2618186473846435,0.0112662315368652,0.0104637145996093
0.9712808139752366,0.97125,0.97125,0.9713294193740982,0.97125,0.9616726771396816,0.9616666666666668,0.0815542608349021,REDUCED_7,LDA_XGBoost,2027,4,3200,800,4.94920539855957,0.3861875534057617,0.0148017406463623,0.01369309425354
0.97874986718667,0.97875,0.97875,0.9787557188929724,0.97875,0.9716686909785482,0.9716666666666668,0.0640205190346477,REDUCED_7,LDA_XGBoost,2027,5,3200,800,4.535764932632446,0.2972753047943115,0.0121951103210449,0.0112326145172119
0.9762379704725516,0.97625,0.97625,0.9767090858989452,0.97625,0.968496780957177,0.9683333333333334,0.0652158523753159,REDUCED_7,LDA_XGBoost,2028,1,3200,800,4.570326328277588,0.3643503189086914,0.0146796703338623,0.0139605998992919
0.9837498984368652,0.98375,0.98375,0.9837558438960974,0.98375,0.9783353715341472,0.9783333333333332,0.046088886491059,REDUCED_7,LDA_XGBoost,2028,2,3200,800,4.884046316146851,0.2933063507080078,0.0124080181121826,0.0112791061401367
0.9850024636292336,0.985,0.985,0.9852644554011654,0.985,0.9800878034654334,0.98,0.0569699194843574,REDUCED_7,LDA_XGBoost,2028,3,3200,800,4.661075592041016,0.3769276142120361,0.0148661136627197,0.0137519836425781
0.9874949979991996,0.9875,0.9875,0.9878806089743588,0.9875,0.9834644706724952,0.9833333333333332,0.0510972248586011,REDUCED_7,LDA_XGBoost,2028,4,3200,800,4.47856593132019,0.3009426593780517,0.0124754905700683,0.0114884376525878
0.972521581732108,0.9725,0.9725,0.97266674962668,0.9725,0.9633754819326888,0.9633333333333334,0.086486236199424,REDUCED_7,LDA_XGBoost,2028,5,3200,800,5.162039518356323,0.546156644821167,0.0211288928985595,0.0198137760162353
0.974906294320254,0.975,0.975,0.9753208051068264,0.975,0.9668358777525392,0.9666666666666668,0.0933965748485944,REDUCED_7,LDA,2026,1,3200,800,0.0063621997833251,0.0063621997833251,0.0016610622406005,0.0017135143280029
0.97121133935966,0.97125,0.97125,0.9712143784270084,0.97125,0.9616806912790112,0.9616666666666668,0.0709544744389651,REDUCED_7,LDA,2026,2,3200,800,0.0058856010437011,0.0058856010437011,0.0017108917236328,0.0017404556274414
0.9862457877725052,0.98625,0.98625,0.9865397612074792,0.98625,0.981766893819766,0.9816666666666668,0.065644003997784,REDUCED_7,LDA,2026,3,3200,800,0.0059154033660888,0.0059154033660888,0.0016562938690185,0.0017080307006835
0.9698951733381788,0.97,0.97,0.9698687246385944,0.97,0.9600260010562978,0.96,0.11930926698273,REDUCED_7,LDA,2026,4,3200,800,0.0059175491333007,0.0059175491333007,0.0016117095947265,0.0016124248504638
0.961146835315064,0.96125,0.96125,0.9619599824005792,0.96125,0.9486436696281588,0.9483333333333334,0.1122886725487835,REDUCED_7,LDA,2026,5,3200,800,0.0059034824371337,0.0059034824371337,0.0016686916351318,0.0017054080963134
0.9749327830497752,0.975,0.975,0.9756645581209612,0.975,0.9669346252643256,0.9666666666666668,0.0953279168191279,REDUCED_7,LDA,2027,1,3200,800,0.0057907104492187,0.0057907104492187,0.0016055107116699,0.0016336441040039
0.9723656320430514,0.9725,0.9725,0.9727101987853192,0.9725,0.9634919210968726,0.9633333333333334,0.076689564744108,REDUCED_7,LDA,2027,2,3200,800,0.0059335231781005,0.0059335231781005,0.0015656948089599,0.0016992092132568
0.9711803223747592,0.97125,0.97125,0.9711528051054972,0.97125,0.9616806912790112,0.9616666666666668,0.0853212098626267,REDUCED_7,LDA,2027,3,3200,800,0.0058002471923828,0.0058002471923828,0.0015928745269775,0.0017397403717041
0.9737419584747828,0.97375,0.97375,0.9740244299266602,0.97375,0.9650985255036412,0.965,0.110704392597153,REDUCED_7,LDA,2027,4,3200,800,0.0059571266174316,0.0059571266174316,0.0016827583312988,0.0017898082733154
0.9711622126855122,0.97125,0.97125,0.971308399638144,0.97125,0.9617448116073768,0.9616666666666668,0.0957410236722692,REDUCED_7,LDA,2027,5,3200,800,0.0060982704162597,0.0060982704162597,0.0017344951629638,0.0016965866088867
0.96873417167441,0.96875,0.96875,0.9691938675818532,0.96875,0.9584950930299084,0.9583333333333334,0.1066281081130643,REDUCED_7,LDA,2028,1,3200,800,0.0060253143310546,0.0060253143310546,0.0016448497772216,0.0016906261444091
0.97999799979998,0.98,0.98,0.980092036814726,0.98,0.97336577940009,0.9733333333333334,0.0615992200054094,REDUCED_7,LDA,2028,2,3200,800,0.006249189376831,0.006249189376831,0.0016765594482421,0.0016989707946777
0.974876184553604,0.975,0.975,0.9752337177276024,0.975,0.9668258031767928,0.9666666666666668,0.0836327926293638,REDUCED_7,LDA,2028,3,3200,800,0.006077766418457,0.006077766418457,0.0016901493072509,0.0016441345214843
0.9723987528421244,0.9725,0.9725,0.9728030925562192,0.9725,0.9635019609327028,0.9633333333333334,0.0781856737434075,REDUCED_7,LDA,2028,4,3200,800,0.0060400962829589,0.0060400962829589,0.0016186237335205,0.0016562938690185
0.9636020117553588,0.96375,0.96375,0.9636743611148229,0.96375,0.9517400327886224,0.9516666666666668,0.1352573643015626,REDUCED_7,LDA,2028,5,3200,800,0.0064010620117187,0.0064010620117187,0.0018444061279296,0.0018298625946044
0.9737392181435206,0.97375,0.97375,0.9737818821734888,0.97375,0.9650180942589026,0.965,0.0815046819589758,REDUCED_7,LogisticRegression,2026,1,3200,800,0.146996259689331,0.0684366226196289,0.0024659633636474,0.002260684967041
0.971249820311377,0.97125,0.97125,0.9712555313882848,0.97125,0.9616686701451498,0.9616666666666668,0.0744127227439362,REDUCED_7,LogisticRegression,2026,2,3200,800,0.1692965030670166,0.062070608139038,0.0024213790893554,0.0022053718566894
0.984998499849985,0.985,0.985,0.985094037615046,0.985,0.9800326683000908,0.98,0.0571270097010064,REDUCED_7,LogisticRegression,2026,3,3200,800,0.1856715679168701,0.0743088722229003,0.0023894309997558,0.0023009777069091
0.9699426720267476,0.97,0.97,0.9702236102098204,0.97,0.9601140203102696,0.96,0.0705468381638599,REDUCED_7,LogisticRegression,2026,4,3200,800,0.1644911766052246,0.0630385875701904,0.002357006072998,0.0021126270294189
0.9649859943977592,0.965,0.965,0.9653445512820512,0.965,0.9534604698723174,0.9533333333333334,0.0772499208836193,REDUCED_7,LogisticRegression,2026,5,3200,800,0.1355698108673095,0.0571379661560058,0.0024833679199218,0.002432107925415
0.9724275782437952,0.9725,0.9725,0.973149936763696,0.9725,0.963600367935828,0.9633333333333334,0.0679210556440788,REDUCED_7,LogisticRegression,2027,1,3200,800,0.1666655540466308,0.0783605575561523,0.0024776458740234,0.0021748542785644
0.973767023407493,0.97375,0.97375,0.9739668907144636,0.97375,0.9650623289548492,0.965,0.0677872426463895,REDUCED_7,LogisticRegression,2027,2,3200,800,0.1547813415527343,0.0755472183227539,0.0024671554565429,0.0022878646850585
0.9774772390802008,0.9775,0.9775,0.9774967325507458,0.9775,0.9700141461427808,0.97,0.0738837181135356,REDUCED_7,LogisticRegression,2027,3,3200,800,0.1510629653930664,0.0695843696594238,0.0025136470794677,0.00227952003479
0.9674967496749676,0.9675,0.9675,0.9675870348139256,0.9675,0.9566985571500886,0.9566666666666668,0.0847289807421167,REDUCED_7,LogisticRegression,2027,4,3200,800,0.1606562137603759,0.0719776153564453,0.0023279190063476,0.0022013187408447
0.9737458977965308,0.97375,0.97375,0.9738899312070044,0.97375,0.9650502643436024,0.965,0.0677646160310994,REDUCED_7,LogisticRegression,2027,5,3200,800,0.1511256694793701,0.0624620914459228,0.0024025440216064,0.0022230148315429
0.9687498046862792,0.96875,0.96875,0.968755468886722,0.96875,0.9583353298673504,0.9583333333333334,0.077515480142984,REDUCED_7,LogisticRegression,2028,1,3200,800,0.1258473396301269,0.0473711490631103,0.0024123191833496,0.0021741390228271
0.9837564229211178,0.98375,0.98375,0.9839494647747076,0.98375,0.9783965234827228,0.9783333333333332,0.0650492006795912,REDUCED_7,LogisticRegression,2028,2,3200,800,0.1610081195831298,0.0724210739135742,0.0024085044860839,0.0022039413452148
0.9774909963985594,0.9775,0.9775,0.9778645833333334,0.9775,0.9701293592057496,0.97,0.0597551010971025,REDUCED_7,LogisticRegression,2028,3,3200,800,0.1588103771209716,0.0704133510589599,0.0021350383758544,0.0022997856140136
0.9762462884825752,0.97625,0.97625,0.9763914946841776,0.97625,0.9683837713016116,0.9683333333333334,0.0685830961475249,REDUCED_7,LogisticRegression,2028,4,3200,800,0.1556518077850341,0.0668478012084961,0.0023343563079833,0.0022506713867187
0.9586147056181792,0.95875,0.95875,0.9588710862891434,0.95875,0.9451319338742976,0.945,0.092042999398876,REDUCED_7,LogisticRegression,2028,5,3200,800,0.1378490924835205,0.0493662357330322,0.0021092891693115,0.0016989707946777
0.9687389368776994,0.96875,0.96875,0.9687807569203072,0.96875,0.9583513025887204,0.9583333333333334,0.090050901553825,REDUCED_7,MLP,2026,1,3200,800,2.4899351596832275,0.8484196662902832,0.00352144241333,0.0030548572540283
0.9637225651899248,0.96375,0.96375,0.9643985556307832,0.96375,0.9519066567222756,0.9516666666666668,0.1066518577939059,REDUCED_7,MLP,2026,2,3200,800,2.827197313308716,0.8409726619720459,0.006638765335083,0.0058808326721191
0.962499062476562,0.9625,0.9625,0.9625212521252126,0.9625,0.9500079167656263,0.95,0.104026253080943,REDUCED_7,MLP,2026,3,3200,800,2.7674622535705566,0.7668921947479248,0.0065209865570068,0.0067942142486572
0.9674588653993158,0.9675,0.9675,0.9674355495251016,0.9675,0.9566726458893886,0.9566666666666668,0.0774988006292343,REDUCED_7,MLP,2026,4,3200,800,2.7813875675201416,0.9157452583312988,0.0030198097229003,0.0030410289764404
0.9649859943977592,0.965,0.965,0.9653445512820512,0.965,0.9534604698723174,0.9533333333333334,0.0867736022520672,REDUCED_7,MLP,2026,5,3200,800,3.338590145111084,1.062026023864746,0.008258581161499,0.0119178295135498
0.9686860215190922,0.96875,0.96875,0.9690542454862217,0.96875,0.9584791131179676,0.9583333333333334,0.0795157624813334,REDUCED_7,MLP,2027,1,3200,800,3.124772310256958,1.315345048904419,0.0057399272918701,0.005864143371582
0.9687723236506806,0.96875,0.96875,0.9689756036843415,0.96875,0.9583952316909125,0.9583333333333334,0.0815414373569424,REDUCED_7,MLP,2027,2,3200,800,3.5887527465820312,1.2172365188598633,0.0044982433319091,0.0067582130432128
0.9712181822308292,0.97125,0.97125,0.9715256935431538,0.97125,0.961780884928864,0.9616666666666668,0.0826013344313544,REDUCED_7,MLP,2027,3,3200,800,3.225404500961304,1.3005378246307373,0.0056653022766113,0.0048558712005615
0.9624915606011352,0.9625,0.9625,0.962691422280052,0.9625,0.9500712580166272,0.95,0.0974200461041937,REDUCED_7,MLP,2027,4,3200,800,3.368297815322876,1.1144795417785645,0.0060608386993408,0.0039253234863281
0.9749843652282676,0.975,0.975,0.9755639097744362,0.975,0.9668681185114434,0.9666666666666668,0.0836558470953006,REDUCED_7,MLP,2027,5,3200,800,2.633157253265381,0.9688963890075684,0.0064880847930908,0.0058577060699462
0.9483987892593968,0.94875,0.94875,0.9543124052324536,0.94875,0.9337876059736944,0.9316666666666666,0.1093537226327071,REDUCED_7,MLP,2028,1,3200,800,3.4780240058898926,1.0847787857055664,0.0057141780853271,0.0058925151824951
0.9762803004243654,0.97625,0.97625,0.9763521918694332,0.97625,0.9683474551700272,0.9683333333333334,0.0754426866796808,REDUCED_7,MLP,2028,2,3200,800,3.405822992324829,1.336212158203125,0.007033348083496,0.0119826793670654
0.9762486639873492,0.97625,0.97625,0.976300917706484,0.97625,0.968351490093994,0.9683333333333334,0.075005180074566,REDUCED_7,MLP,2028,3,3200,800,2.794416904449463,0.9732389450073242,0.0044689178466796,0.0039136409759521
0.9649439102564104,0.965,0.965,0.9663848631239936,0.965,0.9538421848952316,0.9533333333333334,0.0840806825320093,REDUCED_7,MLP,2028,4,3200,800,3.134506702423096,1.0574171543121338,0.003469705581665,0.0030937194824218
0.9585625143049884,0.95875,0.95875,0.959540994068954,0.95875,0.9453920250574348,0.945,0.0999267812375667,REDUCED_7,MLP,2028,5,3200,800,3.471651554107666,1.3128101825714111,0.0072121620178222,0.0118613243103027
0.9536616344182134,0.95375,0.95375,0.9549436685429148,0.95375,0.9388048099716826,0.9383333333333334,0.1148939110359304,REDUCED_7,QDA,2026,1,3200,800,0.0555553436279296,0.0047218799591064,0.0019383430480957,0.001784324645996
0.9586482775860108,0.95875,0.95875,0.9612147063264382,0.95875,0.9459128522456324,0.945,0.1202226087046975,REDUCED_7,QDA,2026,2,3200,800,0.0567138195037841,0.0048494338989257,0.0019621849060058,0.0017642974853515
0.974969337438362,0.975,0.975,0.9761079288513718,0.975,0.9670616308209038,0.9666666666666668,0.0817875840323262,REDUCED_7,QDA,2026,3,3200,800,0.0539603233337402,0.0047297477722167,0.0019364356994628,0.001824140548706
0.9636334457238388,0.96375,0.96375,0.9652076565687088,0.96375,0.9522401673003208,0.9516666666666668,0.0919001856036842,REDUCED_7,QDA,2026,4,3200,800,0.0539290904998779,0.0049884319305419,0.0019502639770507,0.001889944076538
0.9511638347838098,0.95125,0.95125,0.953233299849322,0.95125,0.93574304105038,0.935,0.1057737281852618,REDUCED_7,QDA,2026,5,3200,800,0.0544435977935791,0.0049586296081542,0.0019333362579345,0.0018157958984375
0.966046369924246,0.96625,0.96625,0.9694258617626156,0.96625,0.9561979900284704,0.955,0.0985545098589183,REDUCED_7,QDA,2027,1,3200,800,0.0531604290008544,0.0047435760498046,0.0018773078918457,0.0018389225006103
0.95242795132128,0.9525,0.9525,0.9543002659441016,0.9525,0.9373367113452928,0.9366666666666666,0.111053878276963,REDUCED_7,QDA,2027,2,3200,800,0.0541164875030517,0.0049543380737304,0.0019445419311523,0.0018630027770996
0.958637247045932,0.95875,0.95875,0.9602918210645144,0.95875,0.9456049867210452,0.945,0.108569424418352,REDUCED_7,QDA,2027,3,3200,800,0.0536160469055175,0.0047647953033447,0.0019533634185791,0.0017991065979003
0.9600041653825748,0.96,0.96,0.960644799201796,0.96,0.9468856592993312,0.9466666666666668,0.1094088144252078,REDUCED_7,QDA,2027,4,3200,800,0.0543224811553955,0.0049049854278564,0.0019590854644775,0.0018258094787597
0.9662159660514924,0.96625,0.96625,0.9675863363363364,0.96625,0.955479851001375,0.955,0.0900154019905247,REDUCED_7,QDA,2027,5,3200,800,0.0541563034057617,0.0047869682312011,0.0019664764404296,0.0017762184143066
0.952557519084581,0.9525,0.9525,0.9537775807722616,0.9525,0.9370728195740202,0.9366666666666666,0.1334774761134946,REDUCED_7,QDA,2028,1,3200,800,0.053553819656372,0.0046877861022949,0.0018947124481201,0.0017728805541992
0.9662310900270562,0.96625,0.96625,0.967277225248638,0.96625,0.9553643020985056,0.955,0.1021427434005107,REDUCED_7,QDA,2028,2,3200,800,0.0539686679840087,0.0047137737274169,0.0018815994262695,0.001781940460205
